Date,Open,High,Low,Close,Adj Close,Volume
4/17/20,92,95.699997,90.959999,95.18,95.18,30191900
4/20/20,92.470001,94.709999,90.459999,91.709999,91.709999,23679400
4/21/20,88.620003,91.379997,88.330002,89.050003,89.050003,23035000
4/22/20,90.690002,91.870003,89.18,89.339996,89.339996,16706000
4/23/20,89.739998,91.279999,89.260002,89.389999,89.389999,16638800
4/24/20,90.639999,91.099998,88.489998,90.709999,90.709999,15815300
4/27/20,91.940002,95.629997,91.540001,94.620003,94.620003,22870200
4/28/20,97.809998,98.360001,95.029999,95.290001,95.290001,20238900
4/29/20,99.080002,99.449997,97.269997,97.860001,97.860001,20462600
4/30/20,95.599998,96.839996,94.550003,95.760002,95.760002,19104600
5/1/20,93.5,93.739998,91.839996,93.25,93.25,18547700
5/4/20,92.019997,92.669998,90.800003,92.139999,92.139999,15725900
5/5/20,93.650002,94.209999,91.900002,92,92,18064100
5/6/20,92.160004,92.760002,89.93,90.269997,90.269997,20978000
5/7/20,91.339996,92.910004,90.580002,91.209999,91.209999,16771900
5/8/20,92.800003,94.080002,92.110001,92.699997,92.699997,20494900
5/11/20,91.110001,91.110001,89.330002,89.970001,89.970001,31872000
5/12/20,90.150002,90.790001,86.900002,87.029999,87.029999,27962900
5/13/20,86.379997,86.860001,83.400002,84.029999,84.029999,35451600
5/14/20,82.720001,88.110001,82.400002,87.519997,87.519997,35152500
5/15/20,86.849998,87.279999,85.300003,85.900002,85.900002,26099000
5/18/20,88.690002,91.150002,87.879997,90.449997,90.449997,30528700
5/19/20,90.050003,91.199997,88.589996,88.669998,88.669998,19597300
5/20/20,90.709999,92.389999,90.370003,91.330002,91.330002,20552400
5/21/20,90.269997,91.760002,89.669998,90.169998,90.169998,14621400
5/22/20,90.010002,90.360001,88.720001,89.470001,89.470001,13557900
5/26/20,92.889999,97.5,92.610001,95.82,95.82,41233900
5/27/20,102.07,102.580002,98.800003,101.370003,101.370003,39402000
5/28/20,102.940002,102.949997,99.400002,99.860001,99.860001,24713900
5/29/20,98.660004,99.18,96.779999,97.309998,97.309998,26538200
6/1/20,97.75,99.510002,97.379997,98.599998,98.599998,15176800
6/2/20,100.279999,100.419998,97.93,98.93,98.93,21195000
6/3/20,101.580002,104.919998,101.059998,104.269997,104.269997,25941100
6/4/20,103.82,106.610001,102.790001,106.440002,106.440002,26784700
6/5/20,114.93,115.769997,109.529999,111.230003,111.230003,42231000
6/8/20,113.410004,114.190002,111.940002,113.449997,113.449997,24881800
6/9/20,110.650002,111.629997,109.010002,110.540001,110.540001,17031100
6/10/20,110.459999,110.510002,105.849998,106.059998,106.059998,24913300
6/11/20,100.029999,101.580002,96.540001,97.209999,97.209999,36259200
6/12/20,100.709999,101.129997,97.330002,99.870003,99.870003,24847900
6/15/20,96.419998,101.43,95.870003,101.25,101.25,22153600
6/16/20,105.370003,105.68,99.309998,102.059998,102.059998,22193600
6/17/20,102.529999,102.540001,99.209999,99.480003,99.480003,15617300
6/18/20,98.669998,100.519997,98.129997,98.940002,98.940002,16591900
6/19/20,100.529999,100.599998,96.730003,97.809998,97.809998,40371200
6/22/20,97.25,97.949997,96.540001,96.75,96.75,16216900
6/23/20,98.970001,99.970001,97.849998,97.93,97.93,15360900
6/24/20,96.75,96.839996,94.309998,94.669998,94.669998,13245145
